Sex = Female,Sex = Male,Age_Cat = Less than 25,Age_Cat = 25 - 45,Age_Cat = Greater than 45,Race = African-American,Race = Asian,Race = Caucasian,Race = Hispanic,Race = Native American,Race = Other,C_Charge_Degree = F,C_Charge_Degree = M,Priors_Count,Time_Served,Status
0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,11,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,8,41,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,6,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,77,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,16,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,13,1
0,1,0,0,1,0,0,1,0,0,0,1,0,3,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,17,46,0
0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,4,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,0,1
1,0,0,1,0,0,0,0,1,0,0,0,1,0,7,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
0,1,0,1,0,0,0,0,1,0,0,1,0,2,10,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,27,1
0,1,1,0,0,0,0,1,0,0,0,0,1,3,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,10,3,0
0,1,0,1,0,1,0,0,0,0,0,0,1,10,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,10,22,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,10,4,0
0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,10,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,30,1
0,1,0,1,0,0,0,1,0,0,0,0,1,16,81,1
0,1,1,0,0,1,0,0,0,0,0,1,0,4,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,54,1
1,0,0,0,1,1,0,0,0,0,0,1,0,7,18,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,11,11,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,10,43,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
0,1,0,0,1,0,0,0,0,0,1,1,0,2,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,16,68,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,29,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,9,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0
1,0,0,0,1,1,0,0,0,0,0,1,0,8,43,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,6,0
0,1,0,0,1,1,0,0,0,0,0,1,0,13,0,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,73,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,292,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,5,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,4,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,28,0
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,76,1
0,1,0,0,1,0,0,1,0,0,0,1,0,33,242,0
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,1,27,0
0,1,1,0,0,1,0,0,0,0,0,1,0,4,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,32,1
0,1,0,1,0,0,0,1,0,0,0,1,0,4,1,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1
0,1,0,1,0,0,0,1,0,0,0,1,0,14,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,15,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,18,33,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,3,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,14,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,20,29,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,155,0
0,1,1,0,0,0,0,1,0,0,0,1,0,3,39,0
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1
0,1,1,0,0,0,0,1,0,0,0,0,1,2,15,1
0,1,0,1,0,1,0,0,0,0,0,1,0,16,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,7,1
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,168,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,24,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,49,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0,0,1,1,10,0
0,1,0,1,0,0,0,1,0,0,0,0,1,9,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,2,7,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,22,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,18,1
0,1,1,0,0,0,0,0,0,0,1,0,1,5,32,0
1,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,1
0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,1
1,0,0,0,1,1,0,0,0,0,0,1,0,2,11,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,9,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,7,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,27,1
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,3,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,136,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,2,8,1
1,0,0,0,1,0,0,0,1,0,0,0,1,2,49,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,36,0
0,1,0,1,0,1,0,0,0,0,0,0,1,4,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,15,0
1,0,0,1,0,1,0,0,0,0,0,1,0,7,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,3,9,0
0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,22,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,9,196,0
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,20,0
0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0
0,1,0,1,0,0,0,0,0,0,1,1,0,11,1,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0,0,0,1,0,0,0,1,6,5,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,11,2,0
0,1,0,1,0,0,0,1,0,0,0,0,1,5,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,13,1,0
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,13,33,0
0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0
0,1,0,0,1,0,0,0,1,0,0,1,0,8,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,2,0
0,1,0,0,1,0,1,0,0,0,0,1,0,3,59,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,13,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,13,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,5,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,7,181,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,6,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,3,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,7,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,14,33,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,6,10,1
1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,7,2,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,29,0
0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,42,1
0,1,0,1,0,0,0,0,1,0,0,1,0,17,2,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,8,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,241,0
0,1,0,0,1,1,0,0,0,0,0,1,0,2,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,1
0,1,0,1,0,1,0,0,0,0,0,0,1,12,10,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,7,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,42,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,1,44,1
0,1,0,1,0,0,0,1,0,0,0,0,1,4,31,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,7,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,11,1,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,0,0,0,1,1,0,2,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,7,6,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,2,13,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,3,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,19,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,14,0
0,1,1,0,0,0,0,1,0,0,0,1,0,4,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,84,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,4,3,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2,14,1
0,1,1,0,0,0,0,1,0,0,0,1,0,3,41,0
0,1,0,1,0,0,0,1,0,0,0,0,1,3,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,177,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,13,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,36,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,93,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,13,7,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,3,8,0
0,1,0,1,0,1,0,0,0,0,0,0,1,8,3,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,7,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,6,270,0
0,1,0,1,0,1,0,0,0,0,0,1,0,25,185,0
0,1,0,0,1,1,0,0,0,0,0,0,1,9,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1
1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,7,194,0
0,1,0,1,0,0,0,1,0,0,0,0,1,2,2,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,3,16,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,1
0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,3,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,3,35,0
0,1,0,1,0,1,0,0,0,0,0,0,1,14,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,0,1,1,0,0,0,0,0,0,1,1,9,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,13,36,0
1,0,0,1,0,0,0,1,0,0,0,1,0,4,2,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,11,1
0,1,0,0,1,0,0,1,0,0,0,1,0,10,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,7,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,4,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,20,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,7,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,9,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,9,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,22,81,0
0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,8,9,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,1,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,32,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,9,243,0
0,1,0,1,0,1,0,0,0,0,0,1,0,16,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,4,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,2,11,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,80,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,47,1
0,1,0,0,1,1,0,0,0,0,0,1,0,9,35,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,1,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,7,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1
0,1,0,0,1,1,0,0,0,0,0,0,1,12,2,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,9,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,12,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,30,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,4,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,22,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1,1,0,2,241,0
0,1,0,1,0,0,0,0,1,0,0,1,0,5,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,21,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,35,1
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,319,0
